,price,fuel,gear,mileage,hp
57227,,Gasoline,Manual,,
57228,,Diesel,Manual,,
57229,,Diesel,Manual,,
57230,,Gasoline,Manual,,
57231,,Gasoline,Manual,,
57232,,Gasoline,Manual,,
57233,,Gasoline,Manual,,
57234,,Diesel,Manual,,
57235,,Gasoline,Manual,,
57236,,Gasoline,Manual,,
57237,,Diesel,Manual,,
57238,,Gasoline,Manual,,
57239,,Diesel,Manual,,
57240,,Gasoline,Manual,,
57241,,Gasoline,Manual,,
57242,,Gasoline,Manual,,
57243,,Gasoline,Manual,,
57244,,CNG,Manual,,
57245,,Gasoline,Manual,,
57246,,Gasoline,Manual,,
57247,,Gasoline,Automatic,,
57248,,Diesel,Manual,,
57249,,Gasoline,Automatic,,
57250,,Diesel,Automatic,,
57251,,Diesel,Automatic,,
57252,,Gasoline,Manual,,
57253,,Gasoline,Manual,,
57254,,Gasoline,Manual,,
57255,,Gasoline,Manual,,
57256,,Gasoline,Manual,,
57257,,Gasoline,Automatic,,
57258,,Diesel,Manual,,
57259,,Gasoline,Automatic,,
57260,,Diesel,Manual,,
57261,,Gasoline,Manual,,
57262,,Diesel,Manual,,
57263,,Diesel,Automatic,,
57264,,Diesel,Manual,,
57265,,Gasoline,Manual,,
57266,,Gasoline,Manual,,
57267,,Gasoline,Manual,,
57268,,Gasoline,Manual,,
57269,,Gasoline,Manual,,
57270,,Gasoline,Manual,,
57271,,Gasoline,Manual,,
57272,,Gasoline,Manual,,
57273,,Diesel,Manual,,
57274,,Diesel,Manual,,
57275,,Gasoline,Manual,,
57276,,Gasoline,Manual,,
57277,,Gasoline,Manual,,
57278,,Gasoline,Manual,,
57279,,Gasoline,Manual,,
57280,,Gasoline,Manual,,
57281,,Diesel,Automatic,,
57282,,Gasoline,Manual,,
57283,,Gasoline,Manual,,
57284,,Gasoline,Manual,,
57285,,Gasoline,Automatic,,
57286,,Gasoline,Manual,,
57287,,Gasoline,Manual,,
57288,,Diesel,Manual,,
57289,,Gasoline,Manual,,
57290,,Gasoline,Manual,,
57291,,Gasoline,Manual,,
57292,,Diesel,Manual,,
57293,,Gasoline,Manual,,
57294,,Gasoline,Manual,,
57295,,Gasoline,Manual,,
57296,,Gasoline,Manual,,
57297,,Gasoline,Manual,,
57298,,Diesel,Manual,,
57299,,Gasoline,Manual,,
57300,,Gasoline,Manual,,
57301,,Gasoline,Manual,,
57302,,Gasoline,Manual,,
57303,,Gasoline,Semi-automatic,,
57304,,Gasoline,Manual,,
57305,,Gasoline,Manual,,
57306,,Gasoline,Manual,,
57307,,Diesel,Automatic,,
57308,,Diesel,Automatic,,
57309,,Gasoline,Automatic,,
57310,,Gasoline,Manual,,
57311,,Diesel,Automatic,,
57312,,Gasoline,Manual,,
57313,,Gasoline,Manual,,
57314,,Diesel,Automatic,,
57315,,Gasoline,Manual,,
57316,,Gasoline,Manual,,
57317,,Diesel,Manual,,
57318,,Gasoline,Manual,,
57319,,Diesel,Manual,,
57320,,Diesel,Manual,,
57321,,Diesel,Manual,,
57322,,Gasoline,Automatic,,
57323,,Diesel,Manual,,
57324,,Diesel,Manual,,
57325,,Diesel,Automatic,,
57326,,Diesel,Manual,,
57327,,Diesel,Manual,,
57328,,Gasoline,Manual,,
57329,,Diesel,Manual,,
57330,,Gasoline,Manual,,
57331,,Diesel,Manual,,
57332,,Gasoline,Manual,,
57333,,Gasoline,Manual,,
57334,,Gasoline,Manual,,
57335,,Gasoline,Manual,,
57336,,Gasoline,Manual,,
57337,,Diesel,Manual,,
57338,,Diesel,Manual,,
57339,,Diesel,Automatic,,
57340,,Gasoline,Manual,,
57341,,Gasoline,Manual,,
57342,,Gasoline,Manual,,
57343,,Diesel,Manual,,
57344,,Gasoline,Manual,,
57345,,Gasoline,Manual,,
57346,,Gasoline,Manual,,
57347,,Diesel,Manual,,
57348,,Electric/Gasoline,Automatic,,
57349,,Gasoline,Manual,,
57350,,Gasoline,Manual,,
57351,,Gasoline,Manual,,
57352,,Gasoline,Manual,,
57353,,Gasoline,Manual,,
57354,,Gasoline,Automatic,,
57355,,Gasoline,Automatic,,
57356,,Gasoline,Manual,,
57357,,Gasoline,Manual,,
57358,,Gasoline,Manual,,
57359,,Gasoline,Manual,,
57360,,Gasoline,Manual,,
57361,,Gasoline,Automatic,,
57362,,Gasoline,Manual,,
57363,,Diesel,Automatic,,
57364,,Gasoline,Manual,,
57365,,Gasoline,Automatic,,
57366,,Gasoline,Manual,,
57367,,Diesel,Manual,,
57368,,Gasoline,,,
57369,,Diesel,Manual,,
57370,,Diesel,Manual,,
57371,,Diesel,Manual,,
57372,,Gasoline,Automatic,,
57373,,Diesel,Manual,,
57374,,Gasoline,Manual,,
57375,,Diesel,Automatic,,
57376,,Diesel,Manual,,
57377,,Diesel,Manual,,
57378,,Gasoline,Manual,,
57379,,Gasoline,Manual,,
57380,,Gasoline,Automatic,,
57381,,Gasoline,Manual,,
57382,,Diesel,Manual,,
57383,,Diesel,Manual,,
57384,,Diesel,Manual,,
57385,,Gasoline,Manual,,
57386,,Diesel,Automatic,,
57387,,Gasoline,Manual,,
57388,,Gasoline,Manual,,
57389,,Electric/Gasoline,Automatic,,
57390,,Gasoline,Manual,,
57391,,Gasoline,Manual,,
57392,,Diesel,Automatic,,
57393,,Gasoline,Manual,,
57394,,Gasoline,Manual,,
57395,,Gasoline,Manual,,
57396,,Gasoline,Manual,,
57397,,Gasoline,Manual,,
57398,,Gasoline,Automatic,,
57399,,Diesel,Manual,,
57400,,Gasoline,Manual,,
57401,,Diesel,Manual,,
57402,,Gasoline,Manual,,
57403,,Diesel,Manual,,
57404,,Gasoline,Manual,,
57405,,Gasoline,Manual,,
57406,,Electric,Automatic,,
57407,,Gasoline,Manual,,
57408,,Diesel,Automatic,,
57409,,Gasoline,Automatic,,
57410,,Gasoline,Manual,,
57411,,Gasoline,Manual,,
57412,,Gasoline,Manual,,
57413,,Gasoline,Manual,,
57414,,Gasoline,Manual,,
57415,,Gasoline,Automatic,,
57416,,Diesel,Manual,,
57417,,Gasoline,Manual,,
57418,,Gasoline,Manual,,
57419,,Gasoline,Manual,,
57420,,Gasoline,Manual,,
57421,,Gasoline,Manual,,
57422,,Gasoline,Manual,,
57423,,Diesel,Automatic,,
57424,,Gasoline,Manual,,
57425,,Diesel,Manual,,
57426,,Diesel,Automatic,,
57427,,Electric/Gasoline,Automatic,,
57428,,CNG,Manual,,
57429,,Diesel,Manual,,
57430,,Gasoline,Automatic,,
57431,,Gasoline,Manual,,
57432,,Gasoline,Manual,,
57433,,Diesel,Manual,,
57434,,Diesel,Manual,,
57435,,Gasoline,Manual,,
57436,,Diesel,Automatic,,
57437,,Gasoline,Automatic,,
57438,,Electric/Gasoline,Automatic,,
57439,,Diesel,Manual,,
57440,,Gasoline,Manual,,
57441,,Diesel,Manual,,
57442,,Diesel,Automatic,,
57443,,Diesel,Manual,,
57444,,Diesel,Automatic,,
57445,,Gasoline,Manual,,
57446,,Gasoline,Automatic,,
57447,,Gasoline,Manual,,
57448,,Diesel,Manual,,
57449,,Gasoline,Manual,,
57450,,Diesel,Automatic,,
57451,,Diesel,Manual,,
57452,,Gasoline,Manual,,
57453,,Diesel,Automatic,,
57454,,Gasoline,Automatic,,
57455,,Diesel,Manual,,
57456,,Gasoline,Manual,,
57457,,Diesel,Automatic,,
57458,,Diesel,Manual,,
57459,,Diesel,Automatic,,
57460,,Gasoline,Manual,,
57461,,Electric/Gasoline,Automatic,,
57462,,Diesel,Manual,,
57463,,Gasoline,Manual,,
57464,,Diesel,Manual,,
57465,,Gasoline,Manual,,
57466,,Gasoline,Manual,,
57467,,Diesel,Manual,,
57468,,Gasoline,Manual,,
57469,,Gasoline,Manual,,
57470,,Gasoline,Manual,,
57471,,Gasoline,Manual,,
57472,,Diesel,Manual,,
57473,,Gasoline,Manual,,
57474,,Gasoline,Manual,,
57475,,Gasoline,Manual,,
57476,,Gasoline,Manual,,
57477,,Gasoline,Manual,,
57478,,Gasoline,Manual,,
57479,,Gasoline,Manual,,
57480,,Gasoline,Manual,,
57481,,Gasoline,Manual,,
57482,,Gasoline,Automatic,,
57483,,Diesel,Manual,,
57484,,Diesel,Manual,,
57485,,Gasoline,Manual,,
57486,,Gasoline,Automatic,,
57487,,Diesel,Manual,,
57488,,Diesel,Manual,,
57489,,Gasoline,Manual,,
57490,,Gasoline,Automatic,,
57491,,Gasoline,Manual,,
57492,,Gasoline,Manual,,
57493,,Diesel,Manual,,
57494,,Diesel,Manual,,
57495,,Diesel,Automatic,,
57496,,Gasoline,Manual,,
57497,,Gasoline,Manual,,
57498,,Gasoline,Manual,,
57499,,Diesel,Manual,,
57500,,Diesel,Automatic,,
57501,,Diesel,Manual,,
57502,,Diesel,Manual,,
57503,,Gasoline,Automatic,,
57504,,Diesel,Manual,,
57505,,Diesel,Automatic,,
57506,,Gasoline,Manual,,
57507,,Diesel,Automatic,,
57508,,Gasoline,Manual,,
57509,,Gasoline,Manual,,
57510,,Gasoline,Manual,,
57511,,Gasoline,Manual,,
57512,,Diesel,Automatic,,
57513,,Gasoline,Manual,,
57514,,Electric/Gasoline,Automatic,,
57515,,Gasoline,Manual,,
57516,,Diesel,Manual,,
57517,,Gasoline,Manual,,
57518,,Diesel,Manual,,
57519,,Gasoline,Manual,,
57520,,Diesel,Manual,,
57521,,Diesel,Manual,,
57522,,Gasoline,Manual,,
57523,,Gasoline,Automatic,,
57524,,Gasoline,Manual,,
57525,,Diesel,Manual,,
57526,,Diesel,Manual,,
57527,,Gasoline,Automatic,,
57528,,Diesel,Automatic,,
57529,,Diesel,Manual,,
57530,,Gasoline,Manual,,
57531,,Gasoline,Automatic,,
57532,,Diesel,Manual,,
57533,,Gasoline,Manual,,
57534,,Diesel,Manual,,
57535,,Diesel,Automatic,,
57536,,Gasoline,Automatic,,
57537,,Gasoline,Automatic,,
57538,,Diesel,Automatic,,
57539,,Gasoline,Manual,,
57540,,Diesel,Manual,,
57541,,Gasoline,Manual,,
57542,,Gasoline,Automatic,,
57543,,Diesel,Automatic,,
57544,,Diesel,Manual,,
57545,,Diesel,Manual,,
57546,,Gasoline,Manual,,
57547,,Diesel,Manual,,
57548,,Gasoline,Manual,,
57549,,Diesel,Manual,,
57550,,Diesel,Manual,,
57551,,Gasoline,Manual,,
57552,,Gasoline,Manual,,
57553,,Gasoline,Manual,,
57554,,Diesel,Manual,,
57555,,Gasoline,Manual,,
57556,,Diesel,Automatic,,
57557,,Diesel,Automatic,,
57558,,Gasoline,Manual,,
57559,,Gasoline,Manual,,
57560,,Gasoline,Manual,,
57561,,Diesel,Manual,,
57562,,Diesel,Manual,,
57563,,Diesel,Manual,,
57564,,Gasoline,Manual,,
57565,,Diesel,Manual,,
57566,,Gasoline,Automatic,,
57567,,Gasoline,Manual,,
57568,,Gasoline,Manual,,
57569,,Gasoline,Manual,,
57570,,Gasoline,Manual,,
57571,,Gasoline,Manual,,
57572,,Gasoline,Automatic,,
57573,,Gasoline,Manual,,
57574,,Electric/Gasoline,Automatic,,
57575,,Electric,Automatic,,
57576,,Diesel,Manual,,
57577,,Gasoline,Manual,,
57578,,Electric,,,
57579,,Diesel,Manual,,
57580,,Gasoline,Manual,,
57581,,Diesel,Automatic,,
57582,,Electric/Gasoline,Automatic,,
57583,,Gasoline,Automatic,,
57584,,Diesel,Automatic,,
57585,,Gasoline,Automatic,,
57586,,Diesel,Automatic,,
57587,,Diesel,Automatic,,
57588,,Gasoline,Automatic,,
57589,,Diesel,Manual,,
57590,,Gasoline,Automatic,,
57591,,Gasoline,Manual,,
57592,,Gasoline,Automatic,,
57593,,Gasoline,Manual,,
57594,,Gasoline,Manual,,
57595,,Diesel,Automatic,,
57596,,Diesel,Manual,,
57597,,Diesel,Manual,,
57598,,Gasoline,Manual,,
57599,,Diesel,Manual,,
57600,,Diesel,Manual,,
57601,,Diesel,Manual,,
57602,,Gasoline,Manual,,
57603,,Diesel,Automatic,,
57604,,Diesel,Automatic,,
57605,,Diesel,Manual,,
57606,,Diesel,Automatic,,
57607,,Diesel,Automatic,,
57608,,Electric,Automatic,,
57609,,Gasoline,Manual,,
57610,,Diesel,Manual,,
57611,,Gasoline,Manual,,
57612,,Gasoline,Manual,,
57613,,Diesel,Automatic,,
57614,,Gasoline,Manual,,
57615,,Diesel,Manual,,
57616,,Diesel,Manual,,
57617,,Gasoline,Manual,,
57618,,Diesel,Automatic,,
57619,,Gasoline,Automatic,,
57620,,Gasoline,Manual,,
57621,,Gasoline,Manual,,
57622,,Gasoline,Manual,,
57623,,Gasoline,Manual,,
57624,,Gasoline,Manual,,
57625,,Gasoline,Manual,,
57626,,Diesel,Manual,,
57627,,Diesel,Manual,,
57628,,Gasoline,Manual,,
57629,,Diesel,Manual,,
57630,,Gasoline,Automatic,,
57631,,Gasoline,Manual,,
57632,,Gasoline,Manual,,
57633,,Gasoline,Manual,,
57634,,Gasoline,Manual,,
57635,,Gasoline,Manual,,
57636,,Diesel,Manual,,
57637,,Diesel,Manual,,
57638,,Diesel,Manual,,
57639,,Gasoline,Manual,,
57640,,Diesel,Manual,,
57641,,Diesel,Manual,,
57642,,Gasoline,Manual,,
57643,,Gasoline,Manual,,
57644,,Diesel,Automatic,,
57645,,Diesel,Manual,,
57646,,Diesel,Manual,,
57647,,Diesel,Manual,,
57648,,Gasoline,Automatic,,
57649,,Diesel,Manual,,
57650,,Gasoline,Automatic,,
57651,,Diesel,Automatic,,
57652,,Gasoline,Manual,,
57653,,Gasoline,Automatic,,
57654,,Gasoline,Manual,,
57655,,Gasoline,Manual,,
57656,,Diesel,Automatic,,
57657,,Diesel,Manual,,
57658,,Diesel,Manual,,
57659,,Diesel,Manual,,
57660,,Diesel,Manual,,
57661,,Diesel,Automatic,,
57662,,Gasoline,Manual,,
57663,,Gasoline,Manual,,
57664,,Gasoline,Manual,,
57665,,Diesel,Automatic,,
57666,,Gasoline,Manual,,
57667,,Gasoline,Manual,,
57668,,Gasoline,Manual,,
57669,,Diesel,Manual,,
57670,,Diesel,Automatic,,
57671,,Diesel,Automatic,,
57672,,Diesel,Manual,,
57673,,Diesel,Manual,,
57674,,Diesel,Manual,,
57675,,Gasoline,Manual,,
57676,,Diesel,Manual,,
57677,,Diesel,Manual,,
57678,,Diesel,Manual,,
57679,,Diesel,Automatic,,
57680,,Diesel,Automatic,,
57681,,Diesel,Manual,,
57682,,Diesel,Automatic,,
57683,,Diesel,Automatic,,
57684,,Gasoline,Manual,,
57685,,Diesel,Manual,,
57686,,Diesel,Automatic,,
57687,,Diesel,Manual,,
57688,,Diesel,Automatic,,
57689,,Diesel,Automatic,,
57690,,Gasoline,Manual,,
57691,,Diesel,Automatic,,
57692,,Diesel,Automatic,,
57693,,Gasoline,Manual,,
57694,,Electric/Gasoline,Automatic,,
57695,,Diesel,Manual,,
57696,,Gasoline,Automatic,,
57697,,Diesel,Automatic,,
57698,,Diesel,Manual,,
57699,,Gasoline,Manual,,
57700,,Diesel,Automatic,,
57701,,Diesel,Manual,,
57702,,Diesel,Manual,,
57703,,Diesel,Manual,,
57704,,Diesel,Manual,,
57705,,Gasoline,Automatic,,
57706,,Diesel,Manual,,
57707,,Diesel,Manual,,
57708,,Gasoline,Manual,,
57709,,Gasoline,Manual,,
57710,,Gasoline,Manual,,
57711,,Gasoline,Automatic,,
57712,,Diesel,Automatic,,
57713,,Gasoline,Manual,,
57714,,Gasoline,Manual,,
57715,,Diesel,Automatic,,
57716,,Gasoline,Manual,,
57717,,Gasoline,Manual,,
57718,,Diesel,Manual,,
57719,,Gasoline,Manual,,
57720,,Gasoline,Manual,,
57721,,Gasoline,Automatic,,
57722,,Electric/Gasoline,Automatic,,
57723,,Diesel,Automatic,,
57724,,Diesel,Automatic,,
57725,,Diesel,Automatic,,
57726,,Diesel,Automatic,,
57727,,Diesel,Automatic,,
57728,,Diesel,Automatic,,
57729,,Diesel,Automatic,,
57730,,Diesel,Manual,,
57731,,Gasoline,Automatic,,
57732,,Diesel,Manual,,
57733,,Diesel,Manual,,
57734,,Diesel,Manual,,
57735,,Gasoline,Manual,,
57736,,Gasoline,Manual,,
57737,,Gasoline,Manual,,
57738,,Gasoline,Automatic,,
57739,,Gasoline,Manual,,
57740,,Diesel,Automatic,,
57741,,Gasoline,Manual,,
57742,,Diesel,Manual,,
57743,,Gasoline,Manual,,
57744,,Diesel,Automatic,,
57745,,Gasoline,Manual,,
57746,,Gasoline,Manual,,
57747,,Diesel,Manual,,
57748,,Diesel,Manual,,
57749,,Diesel,Automatic,,
57750,,Gasoline,Manual,,
57751,,Gasoline,Manual,,
57752,,Gasoline,Manual,,
57753,,Diesel,Manual,,
57754,,Gasoline,Manual,,
57755,,Gasoline,Manual,,
57756,,Diesel,Manual,,
57757,,Gasoline,Manual,,
57758,,Gasoline,Manual,,
57759,,Gasoline,Automatic,,
57760,,Diesel,Automatic,,
57761,,Gasoline,Manual,,
57762,,Diesel,Manual,,
57763,,Gasoline,Manual,,
57764,,Gasoline,Manual,,
57765,,Diesel,Manual,,
57766,,Gasoline,Manual,,
57767,,Diesel,Automatic,,
57768,,Gasoline,Manual,,
57769,,Gasoline,Automatic,,
57770,,Gasoline,Manual,,
57771,,Gasoline,Manual,,
57772,,Gasoline,Manual,,
57773,,Gasoline,Manual,,
57774,,Gasoline,Manual,,
57775,,Gasoline,Manual,,
57776,,Gasoline,Manual,,
57777,,Gasoline,Manual,,
57778,,Gasoline,Automatic,,
57779,,Gasoline,Automatic,,
57780,,Diesel,Automatic,,
57781,,Diesel,Automatic,,
57782,,Diesel,Manual,,
57783,,Gasoline,Automatic,,
57784,,Gasoline,Automatic,,
57785,,Gasoline,Automatic,,
57786,,Gasoline,Automatic,,
57787,,Gasoline,Automatic,,
57788,,Diesel,Automatic,,
57789,,Gasoline,Manual,,
57790,,Gasoline,Manual,,
57791,,Diesel,Automatic,,
57792,,Diesel,Manual,,
57793,,Diesel,Automatic,,
57794,,Gasoline,Automatic,,
57795,,Gasoline,Automatic,,
57796,,Diesel,Automatic,,
57797,,Diesel,Automatic,,
57798,,Diesel,Manual,,
57799,,Diesel,Manual,,
57800,,Gasoline,Automatic,,
57801,,Diesel,Manual,,
57802,,Gasoline,Manual,,
57803,,Diesel,Manual,,
57804,,Diesel,Automatic,,
57805,,Diesel,Manual,,
57806,,Diesel,Manual,,
57807,,Gasoline,Manual,,
57808,,Gasoline,Automatic,,
57809,,Diesel,Automatic,,
57810,,Gasoline,Manual,,
57811,,Gasoline,Manual,,
57812,,Diesel,Manual,,
57813,,Diesel,Manual,,
57814,,Diesel,Automatic,,
57815,,Gasoline,Manual,,
57816,,Diesel,Manual,,
57817,,Diesel,Manual,,
57818,,Gasoline,Manual,,
57819,,Gasoline,Manual,,
57820,,Diesel,Manual,,
57821,,Diesel,Automatic,,
57822,,Gasoline,Manual,,
57823,,Diesel,Manual,,
57824,,Diesel,Automatic,,
57825,,Gasoline,Manual,,
57826,,Gasoline,Manual,,
57827,,Gasoline,Automatic,,
57828,,Gasoline,Manual,,
57829,,Diesel,Manual,,
57830,,Gasoline,Manual,,
57831,,Diesel,Manual,,
57832,,Gasoline,Manual,,
57833,,Gasoline,Manual,,
57834,,Diesel,Semi-automatic,,
57835,,Gasoline,Manual,,
57836,,Gasoline,Manual,,
57837,,Gasoline,Automatic,,
57838,,Gasoline,Manual,,
57839,,Diesel,Automatic,,
57840,,Diesel,Automatic,,
57841,,Diesel,Automatic,,
57842,,Diesel,Manual,,
57843,,Diesel,Automatic,,
57844,,Diesel,Automatic,,
57845,,Diesel,Automatic,,
57846,,Diesel,Automatic,,
57847,,Gasoline,Automatic,,
57848,,Gasoline,Automatic,,
57849,,Gasoline,Automatic,,
57850,,Gasoline,Automatic,,
57851,,Diesel,Manual,,
57852,,Gasoline,Manual,,
57853,,Diesel,Automatic,,
57854,,Diesel,Automatic,,
57855,,Gasoline,Manual,,
57856,,Gasoline,Manual,,
57857,,Diesel,Automatic,,
57858,,Gasoline,Manual,,
57859,,Gasoline,Manual,,
57860,,Gasoline,Manual,,
57861,,Electric/Gasoline,Automatic,,
57862,,Gasoline,Automatic,,
57863,,Gasoline,Automatic,,
57864,,Diesel,Manual,,
57865,,Diesel,Manual,,
57866,,Diesel,Manual,,
57867,,Gasoline,Manual,,
57868,,Gasoline,Manual,,
57869,,Gasoline,Manual,,
57870,,Diesel,Automatic,,
57871,,Diesel,Manual,,
57872,,Gasoline,Automatic,,
57873,,Gasoline,Manual,,
57874,,Gasoline,Manual,,
57875,,Diesel,Automatic,,
57876,,Diesel,Automatic,,
57877,,Diesel,Automatic,,
57878,,Gasoline,Automatic,,
57879,,Electric/Gasoline,Automatic,,
57880,,Diesel,Manual,,
57881,,Gasoline,Manual,,
57882,,Gasoline,Manual,,
57883,,Gasoline,Manual,,
57884,,Gasoline,Manual,,
57885,,Electric,Automatic,,
57886,,Diesel,Manual,,
57887,,Gasoline,Manual,,
57888,,Diesel,Manual,,
57889,,Gasoline,Manual,,
57890,,Gasoline,Manual,,
57891,,Gasoline,Manual,,
57892,,Diesel,Manual,,
57893,,Diesel,Manual,,
57894,,Gasoline,Manual,,
57895,,Gasoline,Manual,,
57896,,Diesel,Automatic,,
57897,,Gasoline,Manual,,
57898,,Diesel,Automatic,,
57899,,Gasoline,Manual,,
57900,,Diesel,Automatic,,
57901,,Diesel,Manual,,
57902,,Diesel,Automatic,,
57903,,Gasoline,Automatic,,
57904,,Diesel,Automatic,,
57905,,Diesel,Manual,,
57906,,Gasoline,Manual,,
57907,,Diesel,Automatic,,
57908,,Diesel,Automatic,,
57909,,Diesel,Automatic,,
57910,,Diesel,Automatic,,
57911,,Gasoline,Automatic,,
57912,,Electric/Gasoline,Automatic,,
57913,,Diesel,Automatic,,
57914,,Gasoline,Automatic,,
57915,,Diesel,Manual,,
57916,,Electric,Automatic,,
57917,,Diesel,Manual,,
57918,,Diesel,Automatic,,
57919,,Diesel,Manual,,
57920,,Gasoline,Manual,,
57921,,Gasoline,Manual,,
57922,,Diesel,Automatic,,
57923,,Diesel,Automatic,,
57924,,Gasoline,Manual,,
57925,,Gasoline,Automatic,,
57926,,Diesel,Automatic,,
57927,,Gasoline,Automatic,,
57928,,Diesel,Automatic,,
57929,,Diesel,Automatic,,
57930,,Gasoline,Manual,,
57931,,Diesel,Automatic,,
57932,,Diesel,Automatic,,
57933,,Diesel,Manual,,
57934,,Diesel,Automatic,,
57935,,Gasoline,Manual,,
57936,,Gasoline,Manual,,
57937,,Gasoline,Manual,,
57938,,Gasoline,Manual,,
57939,,Diesel,Manual,,
57940,,Gasoline,Manual,,
57941,,Gasoline,Manual,,
57942,,Gasoline,Automatic,,
57943,,Diesel,Automatic,,
57944,,Gasoline,Manual,,
57945,,Gasoline,Manual,,
57946,,Diesel,Automatic,,
57947,,Gasoline,Manual,,
57948,,Electric,Automatic,,
57949,,Gasoline,Manual,,
57950,,Diesel,Manual,,
57951,,Gasoline,Manual,,
57952,,Diesel,Automatic,,
57953,,Gasoline,Manual,,
57954,,Diesel,Manual,,
57955,,Gasoline,Manual,,
57956,,Gasoline,Manual,,
57957,,Gasoline,Manual,,
57958,,Gasoline,Manual,,
57959,,Gasoline,Manual,,
57960,,Diesel,Manual,,
57961,,Gasoline,Manual,,
57962,,Gasoline,Manual,,
57963,,Gasoline,Automatic,,
57964,,Gasoline,Automatic,,
57965,,Gasoline,Manual,,
57966,,Gasoline,Manual,,
57967,,Gasoline,Manual,,
57968,,Diesel,Automatic,,
57969,,Gasoline,Automatic,,
57970,,Diesel,Automatic,,
57971,,Diesel,Automatic,,
57972,,Gasoline,Manual,,
57973,,Gasoline,Manual,,
57974,,Diesel,Manual,,
57975,,Diesel,Manual,,
57976,,Gasoline,Manual,,
57977,,Diesel,Manual,,
57978,,Diesel,Manual,,
57979,,Diesel,Manual,,
57980,,Diesel,Manual,,
57981,,Gasoline,Automatic,,
57982,,Gasoline,Manual,,
57983,,Diesel,Manual,,
57984,,Diesel,Manual,,
57985,,Gasoline,Manual,,
57986,,Gasoline,Manual,,
57987,,Diesel,Automatic,,
57988,,Diesel,Automatic,,
57989,,Diesel,Manual,,
57990,,Diesel,Automatic,,
57991,,Gasoline,Manual,,
57992,,Diesel,Automatic,,
57993,,Diesel,Manual,,
57994,,Diesel,Manual,,
57995,,Gasoline,Manual,,
57996,,Gasoline,Manual,,
57997,,Gasoline,Manual,,
57998,,Electric,Automatic,,
57999,,Gasoline,Automatic,,
58000,,Diesel,Automatic,,
58001,,Gasoline,Manual,,
58002,,Diesel,Manual,,
58003,,Diesel,Automatic,,
58004,,Diesel,Automatic,,
58005,,Gasoline,Manual,,
58006,,Diesel,Manual,,
58007,,Diesel,Manual,,
58008,,Diesel,Manual,,
58009,,Diesel,Manual,,
58010,,Diesel,Manual,,
58011,,Gasoline,Automatic,,
58012,,Diesel,Manual,,
58013,,Diesel,Manual,,
58014,,Diesel,Automatic,,
58015,,Diesel,Manual,,
58016,,Diesel,Manual,,
58017,,Diesel,Automatic,,
58018,,Diesel,Manual,,
58019,,Gasoline,Automatic,,
58020,,Gasoline,Automatic,,
58021,,Diesel,Automatic,,
58022,,Diesel,Automatic,,
58023,,Gasoline,Automatic,,
58024,,Gasoline,Automatic,,
58025,,Gasoline,Automatic,,
58026,,Gasoline,Automatic,,
58027,,Diesel,Automatic,,
58028,,Diesel,Automatic,,
58029,,Gasoline,Automatic,,
58030,,Diesel,Automatic,,
58031,,Diesel,Automatic,,
58032,,Diesel,Automatic,,
58033,,Diesel,Automatic,,
58034,,Gasoline,Automatic,,
58035,,Diesel,Automatic,,
58036,,Gasoline,Automatic,,
58037,,Diesel,Automatic,,
58038,,Diesel,Automatic,,
58039,,Diesel,Automatic,,
58040,,Diesel,Manual,,
58041,,Gasoline,Automatic,,
58042,,Gasoline,Manual,,
58043,,Gasoline,Manual,,
58044,,Diesel,Automatic,,
58045,,Gasoline,Automatic,,
58046,,Gasoline,Automatic,,
58047,,Gasoline,Manual,,
58048,,Electric,Automatic,,
58049,,Gasoline,Manual,,
58050,,Gasoline,Manual,,
58051,,Gasoline,Automatic,,
58052,,Gasoline,Automatic,,
58053,,Gasoline,Automatic,,
58054,,Gasoline,Manual,,
58055,,Diesel,Automatic,,
58056,,Diesel,Automatic,,
58057,,Electric,Automatic,,
58058,,Diesel,Automatic,,
58059,,Gasoline,Automatic,,
58060,,Gasoline,Automatic,,
58061,,Electric,Automatic,,
58062,,CNG,Manual,,
58063,,CNG,Manual,,
58064,,Gasoline,Manual,,
58065,,Diesel,Manual,,
